"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"4";"46";"0";"46";"0";"0";"0";"52";"0";"520";"0";"0";"0"
"Random";"Minimal";"Minimal";"4";"31";"0";"31";"0";"0";"0";"29";"0";"290";"0";"0";"0"
"Random";"Minimal";"Maximum";"4";"34";"0";"34";"0";"0";"0";"33";"0";"330";"0";"0";"0"
"Random";"Minimal";"Median";"4";"31";"0";"31";"0";"0";"0";"27";"0";"270";"0";"0";"0"
"Random";"Maximum";"Minimal";"4";"34";"0";"34";"0";"0";"0";"33";"0";"330";"0";"0";"0"
"Random";"Maximum";"Maximum";"4";"42";"0";"42";"0";"0";"0";"43";"0";"430";"0";"0";"0"
"Random";"Maximum";"Median";"4";"37";"0";"37";"0";"0";"0";"37";"0";"370";"0";"0";"0"
"Random";"Median";"Minimal";"4";"31";"0";"31";"0";"0";"0";"27";"0";"270";"0";"0";"0"
"Random";"Median";"Maximum";"4";"37";"0";"37";"0";"0";"0";"37";"0";"370";"0";"0";"0"
"Random";"Median";"Median";"4";"36";"0";"36";"0";"0";"0";"35";"0";"350";"0";"0";"0"
"Greedy";"Minimal";"Minimal";"4";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Minimal";"Maximum";"4";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Minimal";"Median";"4";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Maximum";"Minimal";"4";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Maximum";"Maximum";"4";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Maximum";"Median";"4";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Median";"Minimal";"4";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Median";"Maximum";"4";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Median";"Median";"4";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bipartite";"Minimal";"Minimal";"4";"17";"0";"17";"0";"0";"0";"13";"0";"130";"0";"0";"0"
"Bipartite";"Minimal";"Maximum";"4";"18";"0";"18";"0";"0";"0";"16";"0";"160";"0";"0";"0"
"Bipartite";"Minimal";"Median";"4";"17";"0";"16";"0";"0";"0";"12";"0";"120";"0";"0";"0"
"Bipartite";"Maximum";"Minimal";"4";"18";"0";"18";"0";"0";"0";"16";"0";"160";"0";"0";"0"
"Bipartite";"Maximum";"Maximum";"4";"40";"0";"39";"0";"0";"0";"84";"0";"840";"0";"0";"0"
"Bipartite";"Maximum";"Median";"4";"19";"0";"19";"0";"0";"0";"18";"0";"180";"0";"0";"0"
"Bipartite";"Median";"Minimal";"4";"17";"0";"16";"0";"0";"0";"12";"0";"120";"0";"0";"0"
"Bipartite";"Median";"Maximum";"4";"19";"0";"19";"0";"0";"0";"18";"0";"180";"0";"0";"0"
"Bipartite";"Median";"Median";"4";"19";"0";"19";"0";"0";"0";"18";"0";"180";"0";"0";"0"
