"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"5";"107";"0";"84";"1";"7";"0";"80";"0";"800";"0";"0";"0"
"Random";"Minimal";"Minimal";"5";"68";"0";"61";"0";"2";"0";"47";"0";"470";"0";"0";"0"
"Random";"Minimal";"Maximum";"5";"68";"0";"68";"0";"0";"0";"54";"0";"540";"0";"0";"0"
"Random";"Minimal";"Median";"5";"63";"0";"63";"0";"0";"0";"47";"0";"470";"0";"0";"0"
"Random";"Maximum";"Minimal";"5";"68";"0";"68";"0";"0";"0";"54";"0";"540";"0";"0";"0"
"Random";"Maximum";"Maximum";"5";"69";"0";"69";"0";"0";"0";"57";"0";"570";"0";"0";"0"
"Random";"Maximum";"Median";"5";"66";"0";"66";"0";"0";"0";"52";"0";"520";"0";"0";"0"
"Random";"Median";"Minimal";"5";"63";"0";"63";"0";"0";"0";"47";"0";"470";"0";"0";"0"
"Random";"Median";"Maximum";"5";"66";"0";"66";"0";"0";"0";"52";"0";"520";"0";"0";"0"
"Random";"Median";"Median";"5";"66";"0";"61";"0";"2";"0";"47";"0";"470";"0";"0";"0"
"Greedy";"Minimal";"Minimal";"5";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Minimal";"Maximum";"5";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Minimal";"Median";"5";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Maximum";"Minimal";"5";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Maximum";"Maximum";"5";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Maximum";"Median";"5";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Median";"Minimal";"5";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Median";"Maximum";"5";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Greedy";"Median";"Median";"5";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bipartite";"Minimal";"Minimal";"5";"82";"0";"81";"0";"0";"0";"65";"0";"650";"0";"0";"0"
"Bipartite";"Minimal";"Maximum";"5";"94";"0";"87";"0";"2";"0";"72";"0";"720";"0";"0";"0"
"Bipartite";"Minimal";"Median";"5";"84";"0";"84";"0";"0";"0";"68";"0";"680";"0";"0";"0"
"Bipartite";"Maximum";"Minimal";"5";"94";"0";"87";"0";"2";"0";"72";"0";"720";"0";"0";"0"
"Bipartite";"Maximum";"Maximum";"5";"124";"0";"119";"0";"1";"0";"122";"0";"1220";"0";"0";"0"
"Bipartite";"Maximum";"Median";"5";"90";"0";"89";"0";"0";"0";"81";"0";"810";"0";"0";"0"
"Bipartite";"Median";"Minimal";"5";"84";"0";"84";"0";"0";"0";"68";"0";"680";"0";"0";"0"
"Bipartite";"Median";"Maximum";"5";"90";"0";"89";"0";"0";"0";"81";"0";"810";"0";"0";"0"
"Bipartite";"Median";"Median";"5";"84";"0";"84";"0";"0";"0";"68";"0";"680";"0";"0";"0"
